Titre,Description,Lien,Date,cves
Multiples vulnérabilités dans Apache Tomcat (18 décembre 2024),De multiples vulnérabilités ont été découvertes dans Apache Tomcat. Elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance et un déni de service à distance.,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1091/,"Wed, 18 Dec 2024 10:00:41 +0000","[{'name': 'CVE-2024-54677', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-54677'}, {'name': 'CVE-2024-56337', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-56337'}, {'name': 'CVE-2024-50379', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50379'}]"
Multiples vulnérabilités dans les produits Fortinet (19 décembre 2024),"De multiples vulnérabilités ont été découvertes dans les produits Fortinet. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une atteinte à la confidentialité des données et un contournement de la politique de sécurité.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1096/,"Thu, 19 Dec 2024 08:27:14 +0000","[{'name': 'CVE-2023-34990', 'url': 'https://www.cve.org/CVERecord?id=CVE-2023-34990'}, {'name': 'CVE-2024-50570', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50570'}, {'name': 'CVE-2024-48889', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-48889'}]"
Vulnérabilité dans Trend Micro Deep Security Agent (19 décembre 2024),Une vulnérabilité a été découverte dans Trend Micro Deep Security Agent. Elle permet à un attaquant de provoquer une élévation de privilèges.,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1097/,"Thu, 19 Dec 2024 12:35:35 +0000","[{'name': 'CVE-2024-55955', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-55955'}]"
Multiples vulnérabilités dans Microsoft Edge (20 décembre 2024),De multiples vulnérabilités ont été découvertes dans Microsoft Edge. Elles permettent à un attaquant de provoquer un problème de sécurité non spécifié par l'éditeur.,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1098/,"Fri, 20 Dec 2024 09:20:22 +0000","[{'name': 'CVE-2024-12692', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-12692'}, {'name': 'CVE-2024-12695', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-12695'}, {'name': 'CVE-2024-12694', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-12694'}, {'name': 'CVE-2024-12693', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-12693'}]"
Multiples vulnérabilités dans Sophos Firewall (20 décembre 2024),De multiples vulnérabilités ont été découvertes dans Sophos Firewall. Elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance et un contournement de la politique de sécurité.,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1099/,"Fri, 20 Dec 2024 09:23:30 +0000","[{'name': 'CVE-2024-12728', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-12728'}, {'name': 'CVE-2024-12727', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-12727'}, {'name': 'CVE-2024-12729', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-12729'}]"
Multiples vulnérabilités dans le noyau Linux de Red Hat (20 décembre 2024),"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Elles permettent à un attaquant de provoquer une atteinte à la confidentialité des données, un contournement de la politique de sécurité et un problème de sécurité non spécifié par l'éditeur.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1100/,"Fri, 20 Dec 2024 12:12:20 +0000","[{'name': 'CVE-2024-38627', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-38627'}, {'name': 'CVE-2024-40989', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-40989'}, {'name': 'CVE-2021-47384', 'url': 'https://www.cve.org/CVERecord?id=CVE-2021-47384'}, {'name': 'CVE-2024-39499', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-39499'}]"
Multiples vulnérabilités dans le noyau Linux d'Ubuntu (20 décembre 2024),"De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une élévation de privilèges, un déni de service à distance et une atteinte à la confidentialité des données.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1101/,"Fri, 20 Dec 2024 12:14:57 +0000","[{'name': 'CVE-2022-38096', 'url': 'https://www.cve.org/CVERecord?id=CVE-2022-38096'}, {'name': 'CVE-2021-47076', 'url': 'https://www.cve.org/CVERecord?id=CVE-2021-47076'}, {'name': 'CVE-2023-52532', 'url': 'https://www.cve.org/CVERecord?id=CVE-2023-52532'}, {'name': 'CVE-2021-47101', 'url': 'https://www.cve.org/CVERecord?id=CVE-2021-47101'}, {'name': 'CVE-2023-52639', 'url': 'https://www.cve.org/CVERecord?id=CVE-2023-52639'}, {'name': 'CVE-2023-52497', 'url': 'https://www.cve.org/CVERecord?id=CVE-2023-52497'}, {'name': 'CVE-2023-52621', 'url': 'https://www.cve.org/CVERecord?id=CVE-2023-52621'}, {'name': 'CVE-2024-26800', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-26800'}, {'name': 'CVE-2023-52488', 'url': 'https://www.cve.org/CVERecord?id=CVE-2023-52488'}, {'name': 'CVE-2021-47001', 'url': 'https://www.cve.org/CVERecord?id=CVE-2021-47001'}, {'name': 'CVE-2024-26960', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-26960'}, {'name': 'CVE-2023-52498', 'url': 'https://www.cve.org/CVERecord?id=CVE-2023-52498'}, {'name': 'CVE-2024-27072', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-27072'}, {'name': 'CVE-2024-27398', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-27398'}, {'name': 'CVE-2024-36953', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-36953'}, {'name': 'CVE-2021-47501', 'url': 'https://www.cve.org/CVERecord?id=CVE-2021-47501'}, {'name': 'CVE-2023-52821', 'url': 'https://www.cve.org/CVERecord?id=CVE-2023-52821'}, {'name': 'CVE-2024-26921', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-26921'}, {'name': 'CVE-2024-35904', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-35904'}, {'name': 'CVE-2024-35951', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-35951'}, {'name': 'CVE-2024-35963', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-35963'}, {'name': 'CVE-2024-35965', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-35965'}, {'name': 'CVE-2024-35966', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-35966'}, {'name': 'CVE-2024-35967', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-35967'}, {'name': 'CVE-2024-36893', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-36893'}, {'name': 'CVE-2024-36938', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-36938'}, {'name': 'CVE-2024-36952', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-36952'}, {'name': 'CVE-2024-26947', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-26947'}, {'name': 'CVE-2022-48733', 'url': 'https://www.cve.org/CVERecord?id=CVE-2022-48733'}, {'name': 'CVE-2024-38544', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-38544'}, {'name': 'CVE-2024-38545', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-38545'}, {'name': 'CVE-2024-38553', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-38553'}, {'name': 'CVE-2024-38597', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-38597'}, {'name': 'CVE-2024-38630', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-38630'}, {'name': 'CVE-2024-40910', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-40910'}, {'name': 'CVE-2024-39463', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-39463'}, {'name': 'CVE-2024-36968', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-36968'}, {'name': 'CVE-2024-38538', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-38538'}, {'name': 'CVE-2024-41016', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-41016'}, {'name': 'CVE-2024-42079', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-42079'}, {'name': 'CVE-2024-38632', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-38632'}, {'name': 'CVE-2024-38667', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-38667'}, {'name': 'CVE-2024-42068', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-42068'}, {'name': 'CVE-2024-42077', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-42077'}, {'name': 'CVE-2024-42240', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-42240'}, {'name': 'CVE-2022-48938', 'url': 'https://www.cve.org/CVERecord?id=CVE-2022-48938'}, {'name': 'CVE-2022-48943', 'url': 'https://www.cve.org/CVERecord?id=CVE-2022-48943'}, {'name': 'CVE-2023-52904', 'url': 'https://www.cve.org/CVERecord?id=CVE-2023-52904'}, {'name': 'CVE-2024-42156', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-42156'}, {'name': 'CVE-2024-42158', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-42158'}, {'name': 'CVE-2024-43882', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-43882'}, {'name': 'CVE-2024-43892', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-43892'}, {'name': 'CVE-2024-44931', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-44931'}, {'name': 'CVE-2024-44940', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-44940'}, {'name': 'CVE-2024-46724', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-46724'}, {'name': 'CVE-2024-46849', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-46849'}, {'name': 'CVE-2024-46852', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-46852'}, {'name': 'CVE-2024-46853', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-46853'}, {'name': 'CVE-2024-46854', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-46854'}, {'name': 'CVE-2024-46855', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-46855'}, {'name': 'CVE-2024-46858', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-46858'}, {'name': 'CVE-2024-46859', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-46859'}, {'name': 'CVE-2024-46865', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-46865'}, {'name': 'CVE-2024-46695', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-46695'}, {'name': 'CVE-2023-52917', 'url': 'https://www.cve.org/CVERecord?id=CVE-2023-52917'}, {'name': 'CVE-2024-47670', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47670'}, {'name': 'CVE-2024-47671', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47671'}, {'name': 'CVE-2024-47672', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47672'}, {'name': 'CVE-2024-47673', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47673'}, {'name': 'CVE-2024-47674', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47674'}, {'name': 'CVE-2024-47684', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47684'}, {'name': 'CVE-2024-47685', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47685'}, {'name': 'CVE-2024-47692', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47692'}, {'name': 'CVE-2024-47693', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47693'}, {'name': 'CVE-2024-47695', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47695'}, {'name': 'CVE-2024-47696', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47696'}, {'name': 'CVE-2024-47697', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47697'}, {'name': 'CVE-2024-47698', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47698'}, {'name': 'CVE-2024-47699', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47699'}, {'name': 'CVE-2024-47704', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47704'}, {'name': 'CVE-2024-47705', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47705'}, {'name': 'CVE-2024-47706', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47706'}, {'name': 'CVE-2024-47709', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47709'}, {'name': 'CVE-2024-47710', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47710'}, {'name': 'CVE-2024-47712', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47712'}, {'name': 'CVE-2024-47713', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47713'}, {'name': 'CVE-2024-47718', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47718'}, {'name': 'CVE-2024-47720', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47720'}, {'name': 'CVE-2024-47723', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47723'}, {'name': 'CVE-2024-47735', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47735'}, {'name': 'CVE-2024-47737', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47737'}, {'name': 'CVE-2024-47739', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47739'}, {'name': 'CVE-2024-47742', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47742'}, {'name': 'CVE-2024-47747', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47747'}, {'name': 'CVE-2024-47748', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47748'}, {'name': 'CVE-2024-47749', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47749'}, {'name': 'CVE-2024-47756', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47756'}, {'name': 'CVE-2024-47757', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47757'}, {'name': 'CVE-2024-49851', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49851'}, {'name': 'CVE-2024-49852', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49852'}, {'name': 'CVE-2024-49858', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49858'}, {'name': 'CVE-2024-49860', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49860'}, {'name': 'CVE-2024-49863', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49863'}, {'name': 'CVE-2024-49866', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49866'}, {'name': 'CVE-2024-49867', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49867'}, {'name': 'CVE-2024-49871', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49871'}, {'name': 'CVE-2024-49875', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49875'}, {'name': 'CVE-2024-49877', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49877'}, {'name': 'CVE-2024-49878', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49878'}, {'name': 'CVE-2024-49879', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49879'}, {'name': 'CVE-2024-49881', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49881'}, {'name': 'CVE-2024-49882', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49882'}, {'name': 'CVE-2024-49883', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49883'}, {'name': 'CVE-2024-49886', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49886'}, {'name': 'CVE-2024-49890', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49890'}, {'name': 'CVE-2024-49892', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49892'}, {'name': 'CVE-2024-49894', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49894'}, {'name': 'CVE-2024-49895', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49895'}, {'name': 'CVE-2024-49896', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49896'}, {'name': 'CVE-2024-49897', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49897'}, {'name': 'CVE-2024-49898', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49898'}, {'name': 'CVE-2024-49899', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49899'}, {'name': 'CVE-2024-49900', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49900'}, {'name': 'CVE-2024-49902', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49902'}, {'name': 'CVE-2024-49903', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49903'}, {'name': 'CVE-2024-49906', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49906'}, {'name': 'CVE-2024-49907', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49907'}, {'name': 'CVE-2024-49908', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49908'}, {'name': 'CVE-2024-49909', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49909'}, {'name': 'CVE-2024-49911', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49911'}, {'name': 'CVE-2024-49912', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49912'}, {'name': 'CVE-2024-49913', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49913'}, {'name': 'CVE-2024-49914', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49914'}, {'name': 'CVE-2024-49917', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49917'}, {'name': 'CVE-2024-49918', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49918'}, {'name': 'CVE-2024-49919', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49919'}, {'name': 'CVE-2024-49920', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49920'}, {'name': 'CVE-2024-49922', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49922'}, {'name': 'CVE-2024-49923', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49923'}, {'name': 'CVE-2024-49930', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49930'}, {'name': 'CVE-2024-49933', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49933'}, {'name': 'CVE-2024-49935', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49935'}, {'name': 'CVE-2024-49936', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49936'}, {'name': 'CVE-2024-49938', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49938'}, {'name': 'CVE-2024-49946', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49946'}, {'name': 'CVE-2024-49949', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49949'}, {'name': 'CVE-2024-49954', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49954'}, {'name': 'CVE-2024-49955', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49955'}, {'name': 'CVE-2024-49957', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49957'}, {'name': 'CVE-2024-49958', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49958'}, {'name': 'CVE-2024-49959', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49959'}, {'name': 'CVE-2024-49962', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49962'}, {'name': 'CVE-2024-49963', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49963'}, {'name': 'CVE-2024-49965', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49965'}, {'name': 'CVE-2024-49966', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49966'}, {'name': 'CVE-2024-49967', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49967'}, {'name': 'CVE-2024-49969', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49969'}, {'name': 'CVE-2024-49973', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49973'}, {'name': 'CVE-2024-49975', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49975'}, {'name': 'CVE-2024-49981', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49981'}, {'name': 'CVE-2024-49982', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49982'}, {'name': 'CVE-2024-49985', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49985'}, {'name': 'CVE-2024-49995', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49995'}, {'name': 'CVE-2024-50000', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50000'}, {'name': 'CVE-2024-50001', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50001'}, {'name': 'CVE-2024-50002', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50002'}, {'name': 'CVE-2024-50006', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50006'}, {'name': 'CVE-2024-50007', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50007'}, {'name': 'CVE-2024-50008', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50008'}, {'name': 'CVE-2024-50013', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50013'}, {'name': 'CVE-2024-50015', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50015'}, {'name': 'CVE-2024-50019', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50019'}, {'name': 'CVE-2024-50024', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50024'}, {'name': 'CVE-2024-50031', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50031'}, {'name': 'CVE-2024-50033', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50033'}, {'name': 'CVE-2024-50035', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50035'}, {'name': 'CVE-2024-50040', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50040'}, {'name': 'CVE-2024-50041', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50041'}, {'name': 'CVE-2024-50044', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50044'}, {'name': 'CVE-2024-50045', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50045'}, {'name': 'CVE-2024-50046', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50046'}, {'name': 'CVE-2024-50049', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50049'}, {'name': 'CVE-2024-50059', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50059'}, {'name': 'CVE-2024-50062', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50062'}, {'name': 'CVE-2024-44942', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-44942'}, {'name': 'CVE-2024-50264', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50264'}, {'name': 'CVE-2024-53057', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-53057'}, {'name': 'CVE-2024-47679', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47679'}, {'name': 'CVE-2024-47690', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47690'}, {'name': 'CVE-2024-47701', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47701'}, {'name': 'CVE-2024-47734', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47734'}, {'name': 'CVE-2024-47740', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-47740'}, {'name': 'CVE-2024-49856', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49856'}, {'name': 'CVE-2024-49868', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49868'}, {'name': 'CVE-2024-49884', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49884'}, {'name': 'CVE-2024-49889', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49889'}, {'name': 'CVE-2024-49893', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49893'}, {'name': 'CVE-2024-49904', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49904'}, {'name': 'CVE-2024-49905', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49905'}, {'name': 'CVE-2024-49910', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49910'}, {'name': 'CVE-2024-49915', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49915'}, {'name': 'CVE-2024-49916', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49916'}, {'name': 'CVE-2024-49921', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49921'}, {'name': 'CVE-2024-49924', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49924'}, {'name': 'CVE-2024-49927', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49927'}, {'name': 'CVE-2024-49944', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49944'}, {'name': 'CVE-2024-49948', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49948'}, {'name': 'CVE-2024-49952', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49952'}, {'name': 'CVE-2024-49977', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49977'}, {'name': 'CVE-2024-49983', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49983'}, {'name': 'CVE-2024-49997', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-49997'}, {'name': 'CVE-2024-50003', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50003'}, {'name': 'CVE-2024-50038', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50038'}, {'name': 'CVE-2024-50039', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50039'}, {'name': 'CVE-2024-50093', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50093'}, {'name': 'CVE-2024-50095', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50095'}, {'name': 'CVE-2024-50096', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50096'}, {'name': 'CVE-2024-50179', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50179'}, {'name': 'CVE-2024-50180', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50180'}, {'name': 'CVE-2024-50181', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50181'}, {'name': 'CVE-2024-50184', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50184'}, {'name': 'CVE-2024-50186', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50186'}, {'name': 'CVE-2024-50188', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50188'}, {'name': 'CVE-2024-50189', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50189'}, {'name': 'CVE-2024-50191', 'url': 'https://www.cve.org/CVERecord?id=CVE-2024-50191'}]"
